OID;SKU;Quantity
74147930678221;G9W86UX;1
74147930678221;GG9833U;1
74147930678221;K1M38UU;3
74147930678221;N1U36RX-ZX;1
74147930678221;X0F08RX-ZX;3
74147930678221;X4K70RX;3
74147930678221;X7V53RX-ZX;3
74147930678222;GGG241U;2
74147930678222;UM448U;3
74147930726331;GG8433U;3
74147930726331;GGC100K;2
74147930726331;GGG927U;3
74147930726331;P2GG57RA-ZX;2
74147930726331;P2GG58RA-ZX;3
74147930894111;778455-K21;2
74147930894111;7R00UX;2
74147930894111;GG329U;1
74147930894111;GG9310U;3
74147930894111;GGC103U;3
74147930894111;GGG305K;2
74147930894111;N8P76RX;1
74147930894111;X4P57UW-ZX;3
74147930894111;X7W03RX-ZX;2
74147930966221;490432-421;1
74147930966221;GGG940U;3
74147930966221;KK780K;1
74147930966221;Q4U43RX-ZX;2
74147930966221;V1K03RX-ZX;2
74147930966221;X3GG05RX-ZX;1
74147931092231;658250-K21;1
74147931092231;709942-421;2
74147931092231;GG0F18RX-ZXU;1
74147931092231;GGG302C;2
74147931092231;GGG540U;3
74147931092231;UP862U;2
74147931092231;V6L20RX-ZX;3
74147931092231;X3GG12EX-ZX;2
74147931092231;X3GG18RX-ZX;2
74147931092232;GG9C19RX-ZX;3
74147931092232;GGL070U;3
74147931092232;Q5U20RX-ZX;1
74147931128341;648256-421;3
74147931128341;752689-K21;1
74147931128341;GG370U;2
74147931128341;GG3G14U4;1
74147931128341;GGG350U;2
74147931128341;K5U38UU;3
74147931128341;X1G83RX-ZX;2
74147931128341;X2F21RX-ZX;2
74147931128341;X3GG16RX-ZX;2
74147931284221;GG9778U;2
74147931284221;GGH329U;2
74147931284221;M5V15RX-ZX;1
74147931284221;W4Q17EX-ZX;2
74147931284221;W7Q66RX-ZX;3
74147931284221;X0N84RX-ZX;2
74147931284222;C0L99U;1
74147931284222;X4K76EX-ZX;3
74147931284222;X6Q49EX-ZX;3
74147931548111;X4K26RX-ZX;1
74147931548111;X4R69RX;1
74147931548111;X4R70RX;1
74147931608551;7Q13UX;3
74147931608551;GG318K;1
74147931608551;GG9793U;1
74147931608552;GG315U;1
74147931608552;GG9664U;1
74147931608552;GGG543U;2
74147931608552;GGH330U;3
74147931608552;XN375UU;1
74147931650111;X5W76RX-ZX;2
74147931650112;777394-K21;2
74147931650112;GG9137U;2
74147931650112;GGC106K;1
74147931650112;Q3Q20EX-ZX;2
74147931650112;Q4U60RX-ZX;2
74147931650112;UP863U;1
74147931650112;X0E95RX-ZX;1
74147931650112;X4H57RX-ZX;2
74147931650112;X4K28RX-ZX;3
74147931650112;X6Q41EX-ZX;1
74147931650112;X7W10EX-ZX;2
74147931650112;X9K76RX-ZX;2
74147931848341;662257-421;2
74147931848341;776973-425;1
74147931848341;GG9540U;2
74147931848341;V2F33RX;1
74147931848341;W4Q16EX-ZX;1
74147931848341;X0E98RX-ZX;2
74147931848341;X4R69EX-ZXU;1
74147931848341;X9X34RX-ZX;2
74147931848342;E4U30UU;1
74147931848342;F4M97UX;3
74147931848342;GG858U;1
74147931848342;GG9626U;3
74147931848342;GGG300U;2
74147931848342;GGG304K;2
74147931848342;GGG312U;2
74147931848342;GGG936U;1
74147931848342;K5H59U4;2
74147931848342;NK033UU;3
74147931848342;V8L77RX-ZX;1
74147931848342;X9K81RX-ZX;1
74147931914331;491337-K21;2
74147931914331;GG325U;2
74147931914331;GG9780U;1
74147931914331;GG9C06EX-ZX;2
74147931914331;P9H89U;3
74147931914331;Q8K40RA-ZX;3
74147931980231;727029-K21;1
74147931980231;784106-425;3
74147931980231;785836-K21;2
74147931980231;GG9562U;2
74147931980231;GGG219K;3
74147931980231;GGG708U;1
74147931980231;GGG960U;1
74147931980231;GGG962U;1
74147931980232;GG9452U;2
74147931980232;GGE022U;1
74147931980232;UM867U;3
74147931980232;W4P92UW-ZX;3
74147931980232;X0N96RX-ZX;2
74147931980232;ZX242U;2
74147932052111;666157-K21;2
74147932052111;GG9576U;3
74147932052111;GG9584U;3
74147932052111;GG9585U;2
74147932052111;GGE074U;3
74147932052111;GGG963U;3
74147932178341;GG313K;3
74147932178341;GGE067U;3
74147932178342;860070-425;1
74147932178342;GG9792U3;1
74147932178342;GGE073K;1
74147932178342;GGG091U;2
74147932178342;GGG941U;1
74147932178342;KL532U;2
74147932178342;W4U51RX-ZXU;1
74147932178342;X7V50RX-ZX;3
74147932298221;GG319U;1
74147932298221;GG9854U;3
74147932298221;GGC100U;1
74147932298221;GGG537U;3
74147932298221;GGG538U;1
74147932298221;GGG539U;3
74147932298221;GGG922U;3
74147932298221;GGG923U;2
74147932298221;X5K50RX-ZX;1
74147932855911;GGL003U;22
74147932909921;GGG928U;11
74147933282111;507339-421;1
74147933282111;516256-421;1
74147933282111;GG9064U;1
74147933282111;GG9981U;1
74147933282111;GGE066U;1
74147933282111;GGG912U;1
74147933282111;GGG932U;1
74147933282111;GGG933U;1
74147933282111;GGL255U;1
74147933282111;P0U00UU-ZX;1
74147933282111;X6P03RA;1
74147933552131;GGL260U;1
74147933612121;GG9980U;1
74147933702111;GGG925U;1
74147933702112;GGE061U;1
74147933792211;GGG311U;1
74147933792251;492337-K21;1
74147933792251;642121-421;1
74147933792251;7P72UX;1
74147933792251;GG9825U;1
74147933792251;GGL256U;1
74147933792251;M5V14RX-ZX;2
74147933792251;UM870U;1
74147933792251;X7K66UX;1
74147933792251;X9K56UW-ZX;1
74147933810221;X4P58UW-ZX;1
74147933858241;X9K83RX-ZX;1
74147933870231;Q3Q25EX-ZX;1
74147934122121;727027-K21;1
74147934122121;837826-421;1
74147934122121;Q8K63RX-ZX;1
74147934122121;X4P55UW-ZX;4
74147934122121;X9K77RX-ZX;1
74147934224231;U9S75UU;1
74147934290241;830702-425;1
74147934320111;843374-425;4
74147935214251;GGG536U;1
74147935334241;W6Q06RX-ZX;1
74147935394231;M9U07U;1
74147935550241;GG9532U;1
74147935592231;GG9777U;1
74147935592231;GGE015U;1
74147935604111;760133-K21;4
74147935604111;V7R50RX-ZX;1
74147935604111;X0E99RX-ZX;1
74147935604111;X2F46RX-ZX;2
74147935604111;X6N55RX-ZX;1
74147935772121;GG9533U;1
74147935772121;GG9C74RX-ZX;1
74147935772121;K7K99U4;1
74147935772121;X5C58RX-ZX;2
74147935772121;X6X93RX-ZX;1
74147935772121;X9K59UW-ZX;1
74147936006131;GG9623U;1
74147936030141;646676-421;1
74147936030141;703931-421;1
74147936030141;788148-425;4
74147936030141;GG374U;1
74147936030141;GG9729U;1
74147936030141;N3C01UX;1
74147936030141;N6Q12RX-ZX;1
74147936030141;P4Q42RX-ZX;1
74147936030141;W2W94RX-ZX;1
74147936030141;X1E45RX-ZX;4
74147936030141;X7W01EX-ZXU;1
74147936030142;X9X60EX-ZX;1
74147936048111;C9E49UU;1
74147936096251;737287-425;1
74147936096251;GG864U;1
74147936096251;Q3K07EX-ZX;1
74147936096251;Q7W47RX-ZX;1
74147936096251;Q8K43RX-ZX;1
74147936096251;W8Q72RX-ZX;1
74147936096251;X4K41RA-ZX;1
74147936096251;X6Q27RA-ZX;1
74147936174121;P6S25UW;1
74147936534111;V9H83UW-ZX;2
74147937098221;Q8K55RX-ZX;1
74147937140211;GG7Q75UU;1
74147937404121;X0N34RX-ZX;1
74147937536251;X4GG06EX-ZX;1
74147937632111;X4R06RX-ZXU;1
74147938070111;X9K57UW-ZX;1
74147938478111;830572-K21;1
74147938694221;K7X27UX;1
74147938694231;GGG302K;1
74147938694231;X0E92RX-ZX;1
74147938694231;X3K10RX;1
74147938694231;X9X08RX;1
74147939186111;507782-K21;1
74147939186111;803860-K21;1
74147939186111;F8C55UU;1
74147939186111;GG9587U;1
74147939186111;GGC101U;1
74147939186111;GGG240U;1
74147939186111;GGG934U;1
74147939186111;P4F93RX-ZX;1
74147939186111;Q3Q19RA;1
74147939186111;W3M14EX-ZX;3
74147939186111;X7V62RX-ZX;1
74147939186111;X9X62RX-ZX;1
74147939186112;X2F00RX-ZX;1
74147939312221;M9U09U;1
74147939900121;X3M78UU;3
74147939900122;X0F00RX-ZX;4
74147940140111;X0P09RA-ZX;1
74147940350111;470065-822;1
74147940356231;GGC104U;4
74147940446341;W3P92RX;1
74147940446342;GG9448U;2
74147940488221;GG369U;1
74147940488221;GG377U;1
74147940488221;GGF844U;1
74147940488221;GGG304U;1
74147940488221;GGH327U;4
74147940488221;M4R64RX-ZX;1
74147940488221;M9U08U;4
74147940488221;P1G41RX-ZXU;1
74147940488221;UGG820U;1
74147940488221;X0Q12RA-ZX;1
74147940620111;N0P75RX-ZX;1
74147941238111;GG319K;1
74147941478131;X3X16UW-ZX;1
74147941496111;GG9794U;1
74147941604121;GGG303U;1
74147942498111;K0Q34UU;1
74147942666121;X6Q40EX-ZX;1
74147943188231;X4R68RX;1
74147943194111;500922-421;1
74147943290221;443529-K21;1
74147943290221;765821-421;1
74147943290221;GGE057U;1
74147943290221;GGG306C;1
74147943290221;V1C37RX-ZX;1
74147943290221;V1C40RX-ZX;1
74147943290221;X0F12RX-ZX;1
74147943488221;UW575K;4
74147943734111;492334-K21;1
74147943734111;633405-421;1
74147943734111;666160-K21;4
74147943734111;778457-K21;1
74147943734111;7P53U4;1
74147943734111;GG332U;1
74147943734111;GG9728U;4
74147943734111;GGG305U;3
74147943734111;GGG315K;1
74147943734111;GGH237U;3
74147943734111;P5K00EX;4
74147943734111;Q8K56RX-ZX;1
74147943734111;V8L66RX-ZX;2
74147944748121;X7V56RX-ZX;2
74147944778131;777424-K21;1
74147944832111;W8P00RX-ZX;1
74147944850241;668815-421;1
74147944850241;GG9311U;1
74147944850241;GG9776U;2
74147944850241;GGE094U;1
74147944850241;V8L64RX-ZX;1
74147944850241;X0N05UU;1
74147944850241;X5C46RX-ZX;1
74147944898221;677278-421;2
74147944898221;678237-041;1
74147944898221;717170-421;1
74147944898221;C9F26UU;1
74147944898221;GGE047U;1
74147944898221;GGG296U;1
74147944898221;GGG896U;1
74147944898221;X0F06RX;2
74147944898221;X6Q53EX-ZX;1
74147944898221;X7W00RX-ZX;1
74147944904231;W5U00UW-ZX;1
74147945108111;N001RX-ZX;1
74147945216241;X7W12EX-ZX;1
74147945366111;752686-K21;1
74147946914111;V1U81RX-ZX;1
74147946938221;X2F50RX-ZX;4
74147947202121;GGG299U;1
74147947328111;L2S55RX-ZX;1
74147947328131;GG372U;1
74147947712111;GGL258U;2
74147947796111;GG9663U;1
74147947796111;GGC103K;1
74147947796111;N0P81RX;1
74147947796111;P1G42RX-ZXU;1
74147947796111;P1K48RX-ZX;1
74147947796111;V7Q81RX-ZX;1
74147947796111;X3W47UW-ZX;1
74147947796112;V200UW-ZX;1
74147947916221;642106-421;1
74147947916221;GG378U;1
74147947916221;GGG307U;1
74147947916221;N8P75RX-ZX;2
74147947916221;P4Q50UW-ZX;1
74147947916221;P9H90U;1
74147947916221;V7Q81RX-ZXU;1
74147947916221;V8L72RX-ZX;1
74147947916221;W7U90RX-ZX;1
74147947916221;X3GG17RX-ZX;1
74147947916221;X7V54RX-ZX;1
74147947916221;X8R81UW-ZX;1
74147948138221;F3GG72UX;1
74147948186231;666159-K21;2
74147948306111;733739-421;1
74147948306111;774435-425;1
74147948306111;838502-421;1
74147948306111;EF224UX;3
74147948306111;F6S74RX-ZX;4
74147948306111;G1X73RX-ZX;1
74147948306111;GG9826U;1
74147948306111;GG9868U;1
74147948306111;GG9C13RX-ZX;1
74147948306111;GGE005U;1
74147948306111;Q8K64RX-ZX;1
74147948306111;X5E36UW-ZX;1
74147948612111;X6Q59RX;1
74147948612112;GG9834U;1
74147948852121;818209-K21;1
74147948852121;GGG913U;1
74147948852121;X7V58EX-ZX;1
74147948894111;W8Q67RX-ZX;3
74147949266251;Q8K67RA-ZX;1
74147949386121;X9S94RX;1
74147949434111;727030-K21;1
74147949458231;P6S26UW;1
74147949536241;642120-421;1
74147949962241;500041-K21;1
74147950040111;X9X14EX-ZX;1
74147950136121;GG9263U;2
74147950136121;GG9639U;1
74147950136121;GGG894U;1
74147950136121;N1W94U;3
74147950136121;N9R55RX-ZX;3
74147950136121;P5R65RA-ZX;1
74147950136121;V2H43RX-ZX;1
74147950136121;X3M88UU;1
74147950136121;X4K63EX-ZX;1
74147950136121;X9K74RX-ZX;1
74147950262231;X7H69RX-ZX;1
74147950604111;X0L81RX-ZX;1
74147950730111;X0F03RX-ZX;1
74147950778221;837829-421;1
74147950778221;GG334U;4
74147950778221;GG9G67UU;1
74147950778221;GGC104K;1
74147950778221;M4R47RX-ZX;1
74147950778221;M4R70RX-ZX;1
74147950778221;P5U08RX-ZX;2
74147950778221;X0P11RA-ZX;1
74147950778221;X4GG52EX-ZXU;1
74147950778221;X5K63RX-ZX;1
74147950778221;X6X39RA-ZX;1
74147950778221;X8R83UW-ZX;1
74147951126111;C0H18U;1
74147951594121;603251-K21;1
74147951594121;642105-421;1
74147951594121;668813-421;1
74147951594121;C427UU;1
74147951594121;M1P04UX;2
74147951594121;Q8K66RX-ZX;1
74147951594121;V2F27RX;1
74147951594121;W8Q53RX-ZX;1
74147951594121;X9X09RX-ZX;4
74147951798351;GG2V34RX-ZX;3
74147951828221;W3L13UU;2
74147951828221;X3GG11EX-ZX;1
74147951828221;X4K60EX-ZXK;1
74147951894331;X0N79RA-ZX;1
74147951912341;X0N83RA-ZX;1
74147952008111;490932-421;1
74147952008111;492336-K21;1
74147952008111;668357-K21;4
74147952008111;GG9824U;1
74147952008111;M9K17EX;3
74147952008111;M9K18RX-ZXU;1
74147952008111;P0U60RX-ZX;3
74147952008111;P2GG43RX-ZX;1
74147952008111;W109RX-ZX;1
74147952008111;X1F48RX-ZX;4
74147952008111;X3K11RX-ZX;1
74147952008112;668666-421;1
74147952008112;EM886UX;1
74147952008112;GG9C04EX-ZX;3
74147952008112;M5V07RX-ZX;1
74147952008112;P3GG44RX;3
74147952356121;X9E28UW-ZX;2
74147952434111;Q8K46RX-ZX;1
74147952434231;778452-K21;1
74147952902221;X6Q50EX-ZX;3
74147953118111;Q8K68RX-ZX;1
74147953118111;Q8R13RX-ZX;1
74147953118111;UM445U;1
74147953118111;W8Q51RX-ZX;1
74147953118112;470065-654;3
74147953118112;830701-425;1
74147953118112;GG9661U;1
74147953118112;L4P52U;4
74147953118112;M4R67RX-ZX;1
74147953118112;M9S89RX;1
74147953118112;P1G36EX-ZXU;1
74147953118112;Q3Q46RA-ZX;1
74147953118112;V8R31RX-ZX;1
74147953118112;X0N78RA-ZX;1
74147953118112;X3GG19RX-ZX;1
74147953118112;X9X55RX-ZXU;1
74147953310111;W4U89RX-ZX;1
74147953544121;579240-421;1
74147953544121;675420-421;1
74147953544121;860104-425;1
74147953544121;GG9979U;1
74147953544121;GGC691U;2
74147953544121;GGG939U;2
74147953544121;GS917UX;1
74147953544121;M3G77U;1
74147953544121;M9U10U;1
74147953544121;X0E96RX-ZX;1
74147953544121;X3GG14EX-ZX;1
74147953544121;X6Q43EX-ZX;1
74147953598111;724082-K21;1
74147953598111;C9V75UX;1
74147953598111;P4N86EX-ZXU;1
74147953598111;Q3Q42EX-ZX;1
74147953598111;Q4C11UW-ZX;1
74147953598111;X7W02RX-ZX;1
74147953598111;X9X61EX-ZX;1
74147953598231;704558-421;1
74147953844241;Q8K51RX-ZX;1
74147955332241;642137-421;1
74147955332241;686134-425;1
74147955332241;GG2V34RX-ZXU;1
74147955332241;N3X46UW-ZX;3
74147955332241;Q7W37RX-ZX;1
74147955332241;Q8K45RX-ZX;4
74147955332241;W7Q19RX-ZX;1
74147955332241;X9K80RX-ZX;1
74147955332242;668668-421;1
74147955404111;646675-421;1
74147955404112;GG9983U;2
74147955482121;X3GG15RX-ZX;1
74147955608131;823562-K21;2
74147955722221;GG320K;1
74147955722221;GG9146U;1
74147955722221;GG9823U;3
74147955722221;Q8K47RX-ZX;1
74147955722221;ZX377U;1
74147955878111;Q6X14RX-ZX;1
74147956448111;GGG924U;2
74147956916111;GG9783U;3
74147957252111;X6Q45EX-ZX;2
74147957312131;GG9C18RX-ZX;2
74147957312131;Q4U10RX-ZX;1
74147957312131;Q5W04UW-ZX;1
74147957312131;U1X76UU;1
74147957312131;X6Q54RX;1
74147957354241;K7C09U4;3
74147957546231;Q0X58RX-ZX;1
74147957696121;733738-421;4
74147957696121;768345-425;1
74147957696121;777160-421;1
74147957696121;C9V73UX;3
74147957696121;F7U17RX-ZX;1
74147957696121;GG311U;1
74147957696121;GGG542U;1
74147957696121;M0K20RX-ZX;1
74147957696121;X3U10UW-ZX;1
74147957696121;X6R48RX-ZX;1
74147957696122;Q0Q04RX-ZX;1
74147957804111;GGC772U;4
74147957852121;Q5K31RX-ZX;1
74147957918111;Q8R21RA-ZX;1
74147958812111;GGE045U;1
74147958824121;X3K09RX;2
74147959142111;GGG937U;1
74147959142111;P4Q51UW-ZX;1
74147959748231;M2G21U;1
74147959772111;P4Q52UW-ZX;2
74147959940121;X0F11RX-ZX;1
74147960012111;Q7X52RX-ZX;1
74147960012231;V7R41RX;1
74147960300121;491335-421;1
74147960300121;727031-K21;1
74147960300121;GG9821U;1
74147960300121;K7M13UU;1
74147960300121;U1W80UU;4
74147960300121;W2V95RX-ZX;1
74147960300121;X0N81RA-ZX;1
74147960300121;X0N85RA-ZX;1
74147960300121;X0P28RA-ZX;1
74147960300121;X3M70UU;1
74147960300121;X6Q44EX-ZX;1
74147960300121;X7W16RX-ZX;1
74147960300121;X9E25UW-ZX;1
74147960396231;V8L71RX-ZX;1
74147960540351;755263-K21;1
74147960540351;Q0X51RX-ZX;1
74147960540351;X7W01RX-ZX;1
74147960546111;KL541K;1
74147960546111;P2Q63RA-ZX;1
74147960546111;X6R25RA-ZX;1
74147960546241;GG9145U;1
74147960546241;N6Q58RX-ZX;1
74147960546241;Q6F43RX-ZX;1
74147960546241;X0F02RX-ZX;1
74147960546241;X0F07RX-ZX;1
74147960546241;X7W12RX-ZX;1
74147960714221;W7U91RX-ZX;1
74147960834111;784105-425;1
74147960834111;788096-425;3
74147960834111;Q5X51RX-ZX;1
74147960834111;Q7W46RX-ZX;1
74147960834111;Q8K41RX-ZX;1
74147960834111;UE459K;1
74147960834111;V8L73RX-ZX;3
74147960834111;X3W51UW-ZX;4
74147960834111;X7F67RX-ZX;3
74147960834111;X7V51EX-ZX;1
74147961098241;GG8474U;1
74147961230231;GGG301U;1
74147961230232;583967-421;1
74147961272221;823559-K21;2
74147961392111;703930-421;1
74147961392111;824379-421;1
74147961392111;GG9C11EX-ZX;1
74147961392111;M4R78RX-ZX;1
74147961392111;N3X45UW-ZX;1
74147961392111;Q5W06UW-ZX;1
74147961392111;V219UW-ZX;1
74147961392111;X0P10RA-ZX;1
74147961392111;X7W10RX-ZX;1
74147961548221;X3GG07RX-ZX;1
74147961548221;X3K75RA-ZX;1
74147961548221;X9X14RX-ZX;1
74147961650241;642119-421;1
74147961650241;648255-421;1
74147961650241;LL543UU;1
74147961650241;P4X48RX-ZX;4
74147961650241;X3GG08RX-ZX;1
74147961656351;573090-421;1
74147961674231;GGC101K;1
74147961704111;X3K76RA-ZX;1
74147961902121;W4Q15EX-ZX;1
74147962010111;GG869U;1
74147962118241;X7V63RX-ZX;1
74147962130231;641458-425;1
74147962130231;658247-K21;1
74147962130231;838503-421;1
74147962130231;P2U80RX-ZX;1
74147962130231;QR480K;1
74147962130231;V7Q63RX-ZX;1
74147962130231;X4K32RX-ZX;1
74147962130231;X7W17RX-ZX;1
74147962178241;GG9019K;1
74147962178241;GGH178U;1
74147962178241;K1U77U4;1
74147962178241;Q5K36RX-ZX;1
74147962178242;752687-K21;1
74147962178242;GG9279U;1
74147962178242;GG9779U;1
74147962178242;GGG726U;1
74147962178242;GGH016U;1
74147962178242;GGH017U;1
74147962178242;M1F41UU;1
74147962178242;N3C09UU;1
74147962178242;V2C98UW-ZX;4
74147962178242;X3U87UU;1
74147962178242;X4H60RX-ZX;1
74147962178242;X9X20RX-ZX;1
74147962202221;GG9775U;1
74147962208111;X7V60RX-ZX;4
74147962226231;VM617U4;1
74147962634211;Q8K49RX-ZX;1
74147962832221;X7V61RX-ZX;1
74147962964111;X7W15RX-ZX;1
74147963258111;X2F51RX-ZX;3
74147963300221;X9X34RX-ZXU;3
74147963390251;M5V05RX-ZX;1
74147963522241;492335-K21;1
74147963522242;M5V03RX-ZX;1
74147963708231;L2X06RX-ZX;1
74147963870221;UM447U;2
74147963870222;X4R73RX;1
74147963912111;GGC106U;2
74147963990241;V1K10RX-ZX;2
74147964044111;646902-421;1
74147964044221;X7W00EX-ZX;1
74147964104231;X3K57RX-ZX;1
74147964212251;N6Q25RX-ZX;1
74147964530111;GG9800U;1
74147964572221;X9X46RX-ZXU;1
74147965058221;X6Q47EX-ZX;4
74147965292111;589152-421;1
74147965292111;C6Q18U4;1
74147965292111;GGG898U;3
74147965292111;GGH018U;3
74147965292111;P1E43RX-ZX;1
74147965292111;V0Q78RX-ZX;1
74147965292111;W4M90RX-ZX;1
74147965292111;W4N13RX-ZX;1
74147965292111;W8P11RX-ZX;1
74147965292111;X4K78EX-ZX;1
74147965292111;X9X43RX-ZX;1
74147965490111;Q8K54RX-ZX;1
74147965490112;V8L70RX-ZX;1
74147965652221;V8L65RX-ZX;1
74147965796121;X7V62EX-ZX;4
74147965796122;Q8K53RX-ZX;3
74147965796251;V1C39RX-ZX;1
74147965964241;GG9856U;1
74147965964241;P6S27UW-ZX;1
74147965964241;P6S29UW;1
74147965964241;Q3K07RX-ZX;1
74147965964241;W4U88RX-ZX;1
74147965964241;X0E94RX-ZX;1
74147965964241;X3K12RX-ZX;1
74147966000111;X4GG23RX-ZX;1
74147966012231;GG986K;1
74147966504121;X7V52RX-ZX;3
74147966522111;Q8K58RX-ZX;1
74147966846121;V8L63RX-ZX;2
74147967218111;G1X61RX-ZXK;1
74147967602121;GGG219U;3
74147967602121;L4P51U;1
74147967602121;X1K73RX-ZX;1
74147967602121;X6N53RX-ZXU;1
74147967602121;X7U87UW-ZX;1
74147967602121;X7V61EX-ZX;1
74147967794111;X9K60UW-ZX;1
74147967962251;X7V64RX-ZX;1
74147968004111;M4R75RX-ZX;1
74147968178141;N9R63RX-ZX;1
74147968178141;W4P96UW-ZX;1
74147968178141;W4U51RX-ZX;1
74147968178141;W7Q21RX-ZX;1
74147968178141;X4R74RX;1
74147968250121;GG9C12EX-ZXU;1
74147968298111;M6U35UW-ZX;1
74147968574121;W0X08RX-ZX;2
74147968616131;W4X32RX-ZX;1
74147968910111;733644-425;1
74147969006221;W4U87RX-ZX;1
74147969210111;GG330U;1
74147969210111;N2G74U;1
74147969210111;P2GG59RA-ZX;1
74147969210111;W2V80RX-ZX;1
74147969210111;X0F13RX-ZX;1
74147969222231;GGG336U;1
74147969660121;860103-425;1
74147969660122;X7N25UW-ZX;1
74147969798241;W8U29RX-ZX;4
74147969894121;XW476U4;1
74147970008251;X3K59RX-ZX;1
74147970026111;GGH179U;4
74147970074131;646900-421;1
74147970074131;646904-421;1
74147970074131;666161-K21;1
74147970074131;677198-421;1
74147970074131;687567-425;1
74147970074131;P5R38RA;1
74147970074131;Q3K22EX-ZX;1
74147970074131;Q8K44RX-ZX;1
74147970074131;X0P07RA-ZX;3
74147970074131;X4P56UW-ZX;4
74147970164221;724085-K21;1
74147970206111;704559-421;1
74147970224231;GG333U;3
74147970494221;GG7Q74UU;1
74147970674111;X3M86UU;2
74147971088111;GG9982U;2
74147971088111;X0N82RA-ZX;1
74147971088111;X9X40RX-ZX;1
74147971388111;X0N80RA-ZX;1
74147971388112;X9X43EX-ZX;1
74147971412331;835264-421;1
74147971412331;835847-425;1
74147971412331;GG9470U;1
74147971412331;GGE090U;4
74147971412331;M246U4;1
74147971412331;Q8K50RX-ZX;1
74147971412331;X2F52RX-ZX;1
74147971412331;X3GG10EX-ZX;4
74147971412331;X4R07RX-ZXU;2
74147971412331;X7V65RX-ZX;1
74147971412331;X9Q81RX-ZX;1
74147971412331;X9X09EX-ZX;1
74147971412332;GGL261U;1
74147971514221;765819-421;1
74147971514221;838123-425;1
74147971514221;GG9792U;3
74147971514221;GG998U;1
74147971514221;M1N99UX;1
74147971514221;M9S56RX-ZX;1
74147971514221;W6Q01RX-ZX;1
74147971514221;X5E38UW-ZX;1
74147972252111;M1P00UU;1
74147972396131;GG7Q66US;1
74147972396131;K7X30UX;1
74147972396131;X0E93RX-ZX;1
74147972396131;X0F09RX-ZX;1
74147972642121;GGG237U;1
74147972678131;518867-K21;1
74147972678131;752688-K21;1
74147972678131;EH946U;1
74147972678131;GG9588U;1
74147972678131;GG9984U;2
74147972678131;Q3K22RX-ZX;1
74147972678131;X6Q54EX-ZX;1
74147972678132;X4GG10RX-ZX;1
74147972786111;QW937U;1
74147972978121;W4N38RX-ZX;1
74147972984231;V1N29UW-ZX;2
74147973032111;Q3K26EX-ZX;1
74147973032112;X4K81EX-ZX;2
74147973434121;666163-K21;4
74147973434131;487502-421;1
74147973602111;P4GG64RX-ZX;2
74147973746121;724086-K21;4
74147973758141;C8R07U;1
74147973758141;GG9836U;1
74147973758141;GGF427U;1
74147973758141;GGG510U;3
74147973758141;P3Q95RX-ZX;1
